,substancia,cnpj,laboratorio,codigo_ggrem,registro,ean_1,ean_2,ean_3,produto,apresentacao,classe_terapeutica,tipo_de_produto_status_do_produto,regime_de_preco,pf_sem_impostos,pf_0,pf_12,pf_17,pf_17_alc,pf_175,pf_175_alc,pf_18,pf_18_alc,pf_20,pmc_0,pmc_12,pmc_17,pmc_17_alc,pmc_175,pmc_175_alc,pmc_18,pmc_18_alc,pmc_20,restricao_hospitalar,cap,confaz_87,icms_0,analise_recursal,lista_de_concessao_de_credito_tributario_piscofins,comercializacao_2020,tarja,mes,ano,pf_19,pf_21,pf_22,pmc_19,pmc_21,pmc_22,comercializacao_2022,unnamed_4,comercializacao_2019,pf_12_alc,pf_19_alc,pf_195,pf_195_alc,pf_20_alc,pf_205,pf_21_alc,pf_22_alc,pmc_sem_imposto,pmc_12_alc,pmc_19_alc,pmc_195,pmc_195_alc,pmc_20_alc,pmc_205,pmc_21_alc,pmc_22_alc,destinacao_comercial_,comercializacao_2018
2142,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501621080033403,1011806190273,7896637032032,    -     ,    -     ,INSIT,100 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X  30,N3A - ANTIEPILÉPTICOS,Similar,Regulado,133.91,133.91,152.17,161.34,161.34,162.32,162.32,163.30,163.30,167.39,185.12,210.37,223.04,223.04,224.4,224.4,225.75,225.75,231.41,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,165.32,169.51,171.68,228.55,234.34,237.34,True,,,152.17,165.32,166.35,166.35,167.39,168.44,169.51,171.68,185.12,210.37,228.55,229.97,229.97,231.41,232.86,234.34,237.34,Não,
2143,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501622030038403,1011806190281,7896637033473,    -     ,    -     ,INSIT,50 MG CAP DURA CT BL AL PLAS PVC TRANS X 60,N3A - ANTIEPILÉPTICOS,Similar,Regulado,133.74,133.74,151.98,161.13,161.13,162.11,162.11,163.10,163.10,167.18,184.89,210.1,222.75,222.75,224.11,224.11,225.48,225.48,231.12,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,165.11,169.29,171.46,228.25,234.03,237.03,False,,,151.98,165.11,166.14,166.14,167.18,168.23,169.29,171.46,184.89,210.1,228.25,229.68,229.68,231.12,232.57,234.03,237.03,Não,
2144,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501622030038603,1011806190291,7896637033480,    -     ,    -     ,INSIT,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 60,N3A - ANTIEPILÉPTICOS,Similar,Regulado,226.43,226.43,257.31,272.81,272.81,274.46,274.46,276.13,276.13,283.04,313.03,355.72,377.14,377.14,379.42,379.42,381.73,381.73,391.29,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,279.54,286.62,290.29,386.45,396.24,401.31,True,,,257.31,279.54,281.28,281.28,283.04,284.82,286.62,290.29,313.03,355.72,386.45,388.85,388.85,391.29,393.75,396.24,401.31,Não,
2145,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501622030038703,1011806190303,7896637033497,    -     ,    -     ,INSIT,100 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X  60,N3A - ANTIEPILÉPTICOS,Similar,Regulado,261.91,261.91,297.63,315.55,315.55,317.47,317.47,319.40,319.40,327.39,362.08,411.46,436.23,436.23,438.88,438.88,441.55,441.55,452.6,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,323.35,331.53,335.78,447.01,458.32,464.2,False,,,297.63,323.35,325.35,325.35,327.39,329.45,331.53,335.78,362.08,411.46,447.01,449.78,449.78,452.6,455.45,458.32,464.2,Não,
2146,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501622030038503,1011806190311,7896637033503,    -     ,    -     ,INSIT,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 60,N3A - ANTIEPILÉPTICOS,Similar,Regulado,380.89,380.89,432.83,458.90,458.90,461.68,461.68,464.50,464.50,476.11,526.56,598.36,634.4,634.4,638.25,638.25,642.14,642.14,658.19,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,470.23,482.14,488.32,650.07,666.53,675.07,False,,,432.83,470.23,473.16,473.16,476.11,479.11,482.14,488.32,526.56,598.36,650.07,654.12,654.12,658.19,662.34,666.53,675.07,Não,
2147,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501620050025807,1011806290030,7896637032285,    -     ,    -     ,INSIT®,300 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 15,N3A - ANTIEPILÉPTICOS,Novo,Regulado,205.9,205.9,233.98,248.07,248.07,249.58,249.58,251.10,251.10,257.38,284.64,323.46,342.94,342.94,345.03,345.03,347.13,347.13,355.81,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,254.20,260.63,263.97,351.42,360.31,364.92,False,,,233.98,254.20,255.78,255.78,257.38,258.99,260.63,263.97,284.64,323.46,351.42,353.6,353.6,355.81,358.04,360.31,364.92,Não,
2148,PREGABALINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501620050025907,1011806290049,7896637032278,    -     ,    -     ,INSIT®,300 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,N3A - ANTIEPILÉPTICOS,Novo,Regulado,411.81,411.81,467.97,496.16,496.16,499.16,499.16,502.21,502.21,514.76,569.3,646.94,685.91,685.91,690.06,690.06,694.28,694.28,711.63,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,508.41,521.28,527.96,702.85,720.64,729.87,False,,,467.97,508.41,511.57,511.57,514.76,518.00,521.28,527.96,569.3,646.94,702.85,707.22,707.22,711.63,716.1,720.64,729.87,Não,
2149,PREGABALINA,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,522242437111314,1021601550127,7891268116243,    -     ,    -     ,LYRICA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 14,N3A - ANTIEPILÉPTICOS,Novo,Regulado,51.0,51.0,57.95,61.45,61.45,61.82,61.82,62.20,62.20,63.75,70.5,80.11,84.95,84.95,85.46,85.46,85.99,85.99,88.13,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,62.96,64.56,65.38,87.04,89.25,90.38,False,,,57.95,62.96,63.35,63.35,63.75,64.15,64.56,65.38,70.5,80.11,87.04,87.58,87.58,88.13,88.68,89.25,90.38,Não,
2150,PREGABALINA,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,522242439112318,1021601550143,7891268116250,    -     ,    -     ,LYRICA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,N3A - ANTIEPILÉPTICOS,Novo,Regulado,102.0,102.0,115.91,122.89,122.89,123.64,123.64,124.39,124.39,127.50,141.01,160.24,169.89,169.89,170.93,170.93,171.96,171.96,176.26,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,125.93,129.11,130.77,174.09,178.49,180.78,False,,,115.91,125.93,126.71,126.71,127.50,128.30,129.11,130.77,141.01,160.24,174.09,175.17,175.17,176.26,177.37,178.49,180.78,Não,
2151,PREGABALINA,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,522242410114312,1021601550240,7891268116359,    -     ,    -     ,LYRICA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,N3A - ANTIEPILÉPTICOS,Novo,Regulado,156.42,156.42,177.75,188.46,188.46,189.60,189.60,190.76,190.76,195.53,216.24,245.73,260.53,260.53,262.11,262.11,263.71,263.71,270.31,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,193.11,198.00,200.54,266.96,273.72,277.23,False,,,177.75,193.11,194.31,194.31,195.53,196.75,198.00,200.54,216.24,245.73,266.96,268.62,268.62,270.31,272.0,273.72,277.23,Não,
2152,PREGABALINA,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,522216040058903,1021601550437,7891268116083,    -     ,    -     ,LYRICA,25 MG CAP DURA CT BL AL PLAS PVC TRANS X 14,N3A - ANTIEPILÉPTICOS,Novo,Regulado,12.4,12.4,14.09,14.94,14.94,15.03,15.03,15.12,15.12,15.50,17.14,19.48,20.65,20.65,20.78,20.78,20.9,20.9,21.43,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,15.31,15.70,15.90,21.17,21.7,21.98,False,,,14.09,15.31,15.40,15.40,15.50,15.60,15.70,15.90,17.14,19.48,21.17,21.29,21.29,21.43,21.57,21.7,21.98,Não,
2153,PREGABALINA,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,552820060069617,1021602790016,7908236800964,    -     ,    -     ,ALOND,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 10 ,N3A - ANTIEPILÉPTICOS,Similar,Regulado,30.73,30.73,34.92,37.02,37.02,37.25,37.25,37.48,37.48,38.41,42.48,48.27,51.18,51.18,51.5,51.5,51.81,51.81,53.1,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,37.94,38.90,39.40,52.45,53.78,54.47,False,,,34.92,37.94,38.17,38.17,38.41,38.65,38.90,39.40,42.48,48.27,52.45,52.77,52.77,53.1,53.43,53.78,54.47,Não,
2154,PREGABALINA,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,552820060069717,1021602790040,7908236800971,    -     ,    -     ,ALOND,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,N3A - ANTIEPILÉPTICOS,Similar,Regulado,86.06,86.06,97.80,103.69,103.69,104.32,104.32,104.95,104.95,107.58,118.97,135.2,143.35,143.35,144.22,144.22,145.09,145.09,148.72,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,106.25,108.94,110.33,146.88,150.6,152.52,False,,,97.80,106.25,106.91,106.91,107.58,108.25,108.94,110.33,118.97,135.2,146.88,147.8,147.8,148.72,149.65,150.6,152.52,Não,
2155,PREGABALINA,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,552820060069817,1021602790091,7908236800940,    -     ,    -     ,ALOND,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,N3A - ANTIEPILÉPTICOS,Similar,Regulado,145.72,145.72,165.59,175.57,175.57,176.63,176.63,177.71,177.71,182.15,201.45,228.92,242.72,242.72,244.18,244.18,245.67,245.67,251.81,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,179.90,184.46,186.82,248.7,255.01,258.27,False,,,165.59,179.90,181.02,181.02,182.15,183.30,184.46,186.82,201.45,228.92,248.7,250.25,250.25,251.81,253.4,255.01,258.27,Não,
2156,PREGABALINA,46.070.868/0036-99,LABORATÓRIOS PFIZER LTDA,552820060069917,1021602790113,7908236800957,    -     ,    -     ,ALOND,25 MG CAP DURA CT BL AL PLAS PVC TRANS X 10,N3A - ANTIEPILÉPTICOS,Similar,Regulado,8.85,8.85,10.06,10.66,10.66,10.73,10.73,10.79,10.79,11.06,12.23,13.91,14.74,14.74,14.83,14.83,14.92,14.92,15.29,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,10.93,11.20,11.35,15.11,15.48,15.69,False,,,10.06,10.93,10.99,10.99,11.06,11.13,11.20,11.35,12.23,13.91,15.11,15.19,15.19,15.29,15.39,15.48,15.69,Não,
2157,PREGABALINA,57.507.378/0003-65,EMS S/A,541820060128307,1023513320010,7894916515634,    -     ,    -     ,KONDUZ,"35,0 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 7",N3A - ANTIEPILÉPTICOS,Novo,Regulado,11.35,11.35,12.90,13.67,13.67,13.76,13.76,13.84,13.84,14.19,15.69,17.83,18.9,18.9,19.02,19.02,19.13,19.13,19.62,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,14.01,14.37,14.55,19.37,19.87,20.11,False,,,12.90,14.01,14.10,14.10,14.19,14.28,14.37,14.55,15.69,17.83,19.37,19.49,19.49,19.62,19.74,19.87,20.11,Não,
2158,PREGABALINA,57.507.378/0003-65,EMS S/A,541820060128507,1023513320029,7894916117890,    -     ,    -     ,KONDUZ,"35,0 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 14",N3A - ANTIEPILÉPTICOS,Novo,Regulado,22.68,22.68,25.77,27.33,27.33,27.49,27.49,27.66,27.66,28.35,31.35,35.63,37.78,37.78,38.0,38.0,38.24,38.24,39.19,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,28.00,28.71,29.08,38.71,39.69,40.2,False,,,25.77,28.00,28.17,28.17,28.35,28.53,28.71,29.08,31.35,35.63,38.71,38.94,38.94,39.19,39.44,39.69,40.2,Não,
2159,PREGABALINA,57.507.378/0003-65,EMS S/A,541820060128407,1023513320037,7894916515641,    -     ,    -     ,KONDUZ,"35,0 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 28",N3A - ANTIEPILÉPTICOS,Novo,Regulado,45.36,45.36,51.55,54.65,54.65,54.98,54.98,55.32,55.32,56.70,62.71,71.26,75.55,75.55,76.01,76.01,76.48,76.48,78.38,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,56.00,57.42,58.15,77.42,79.38,80.39,True,,,51.55,56.00,56.35,56.35,56.70,57.06,57.42,58.15,62.71,71.26,77.42,77.9,77.9,78.38,78.88,79.38,80.39,Não,
2160,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060161406,1023513450011,7896004773315,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 10,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,28.98,28.98,32.93,34.92,34.92,35.13,35.13,35.34,35.34,36.23,40.06,45.52,48.27,48.27,48.57,48.57,48.86,48.86,50.09,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,35.78,36.68,37.15,49.46,50.71,51.36,False,,,32.93,35.78,36.00,36.00,36.23,36.45,36.68,37.15,40.06,45.52,49.46,49.77,49.77,50.09,50.39,50.71,51.36,Não,
2161,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060161506,1023513450021,7896004751023,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 14,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,40.57,40.57,46.10,48.88,48.88,49.18,49.18,49.48,49.48,50.71,56.09,63.73,67.57,67.57,67.99,67.99,68.4,68.4,70.1,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,50.09,51.35,52.01,69.25,70.99,71.9,False,,,46.10,50.09,50.40,50.40,50.71,51.03,51.35,52.01,56.09,63.73,69.25,69.68,69.68,70.1,70.55,70.99,71.9,Não,
2162,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060161606,1023513450038,7896004773322,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 20,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,57.96,57.96,65.86,69.83,69.83,70.25,70.25,70.68,70.68,72.45,80.13,91.05,96.54,96.54,97.12,97.12,97.71,97.71,100.16,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,71.56,73.37,74.31,98.93,101.43,102.73,False,,,65.86,71.56,72.00,72.00,72.45,72.91,73.37,74.31,80.13,91.05,98.93,99.54,99.54,100.16,100.79,101.43,102.73,Não,
2163,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060161806,1023513450046,7896004751030,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 28,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,81.13,81.13,92.19,97.75,97.75,98.34,98.34,98.94,98.94,101.41,112.16,127.45,135.13,135.13,135.95,135.95,136.78,136.78,140.19,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,100.16,102.70,104.01,138.47,141.98,143.79,False,,,92.19,100.16,100.78,100.78,101.41,102.05,102.70,104.01,112.16,127.45,138.47,139.32,139.32,140.19,141.08,141.98,143.79,Não,
2164,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060161706,1023513450054,7896004773339,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 30,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,86.93,86.93,98.78,104.73,104.73,105.37,105.37,106.01,106.01,108.66,120.18,136.56,144.78,144.78,145.67,145.67,146.55,146.55,150.22,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,107.32,110.04,111.45,148.36,152.12,154.07,True,,,98.78,107.32,107.99,107.99,108.66,109.35,110.04,111.45,120.18,136.56,148.36,149.29,149.29,150.22,151.17,152.12,154.07,Não,
2165,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060162006,1023513450062,7896004773346,    -     ,    -     ,PREGABALINA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 56,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,162.27,162.27,184.40,195.51,195.51,196.69,196.69,197.89,197.89,202.84,224.33,254.92,270.28,270.28,271.91,271.91,273.57,273.57,280.41,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,200.33,205.41,208.04,276.94,283.97,287.6,False,,,184.40,200.33,201.58,201.58,202.84,204.11,205.41,208.04,224.33,254.92,276.94,278.67,278.67,280.41,282.17,283.97,287.6,Não,
2166,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060161906,1023513450097,7896004772844,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 10,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,44.42,44.42,50.48,53.52,53.52,53.84,53.84,54.17,54.17,55.53,61.41,69.79,73.99,73.99,74.43,74.43,74.89,74.89,76.77,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,54.84,56.23,56.95,75.81,77.73,78.73,False,,,50.48,54.84,55.18,55.18,55.53,55.87,56.23,56.95,61.41,69.79,75.81,76.28,76.28,76.77,77.24,77.73,78.73,Não,
2167,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060161106,1023513450100,7896004751047,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 14,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,62.22,62.22,70.70,74.96,74.96,75.42,75.42,75.88,75.88,77.78,86.02,97.74,103.63,103.63,104.26,104.26,104.9,104.9,107.53,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,76.81,78.76,79.77,106.19,108.88,110.28,False,,,70.70,76.81,77.29,77.29,77.78,78.26,78.76,79.77,86.02,97.74,106.19,106.85,106.85,107.53,108.19,108.88,110.28,Não,
2168,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060161006,1023513450119,7896004772851,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 20,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,88.88,88.88,101.00,107.08,107.08,107.73,107.73,108.39,108.39,111.10,122.87,139.63,148.03,148.03,148.93,148.93,149.84,149.84,153.59,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,109.73,112.51,113.95,151.7,155.54,157.53,False,,,101.00,109.73,110.41,110.41,111.10,111.80,112.51,113.95,122.87,139.63,151.7,152.64,152.64,153.59,154.56,155.54,157.53,Não,
2169,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060161206,1023513450127,7896004751054,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 28,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,124.39,124.39,141.35,149.87,149.87,150.78,150.78,151.70,151.70,155.49,171.96,195.41,207.19,207.19,208.44,208.44,209.72,209.72,214.96,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,153.57,157.46,159.47,212.3,217.68,220.46,False,,,141.35,153.57,154.52,154.52,155.49,156.47,157.46,159.47,171.96,195.41,212.3,213.61,213.61,214.96,216.31,217.68,220.46,Não,
2170,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060161306,1023513450135,7896004772868,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 30,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,133.3,133.3,151.48,160.60,160.60,161.58,161.58,162.56,162.56,166.63,184.28,209.41,222.02,222.02,223.37,223.37,224.73,224.73,230.36,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,164.57,168.73,170.90,227.51,233.26,236.26,True,,,151.48,164.57,165.59,165.59,166.63,167.67,168.73,170.90,184.28,209.41,227.51,228.92,228.92,230.36,231.79,233.26,236.26,Não,
2171,PREGABALINA,57.507.378/0003-65,EMS S/A,541821060162106,1023513450143,7896004772875,    -     ,    -     ,PREGABALINA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 56,N3A - ANTIEPILÉPTICOS,Genérico,Regulado,248.84,248.84,282.77,299.81,299.81,301.62,301.62,303.46,303.46,311.05,344.01,390.91,414.47,414.47,416.97,416.97,419.52,419.52,430.01,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,307.21,314.99,319.03,424.7,435.46,441.04,False,,,282.77,307.21,309.12,309.12,311.05,313.01,314.99,319.03,344.01,390.91,424.7,427.34,427.34,430.01,432.72,435.46,441.04,Não,
2172,PREGABALINA,57.507.378/0003-65,EMS S/A,541820120153607,1023513540010,7894916515726,    -     ,    -     ,KONDUZ,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 10,N3A - ANTIEPILÉPTICOS,Similar,Regulado,34.71,34.71,39.44,41.82,41.82,42.07,42.07,42.33,42.33,43.39,47.98,54.52,57.81,57.81,58.16,58.16,58.52,58.52,59.98,False,False,False,False,,Positiva,,Tarja Vermelha sob restrição,07,2024,42.85,43.94,44.50,59.24,60.74,61.52,False,,,39.44,42.85,43.12,43.12,43.39,43.66,43.94,44.50,47.98,54.52,59.24,59.61,59.61,59.98,60.36,60.74,61.52,Não,
2173,PREGABALINA,57.507.378/0003-65,EMS S/A,541820120153707,1023513540029,7894916516167,    -     ,    -     ,KONDUZ,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 14,N3A - ANTIEPILÉPTICOS,Similar,Regulado,48.61,48.61,55.24,58.57,58.57,58.92,58.92,59.28,59.28,60.76,67.2,76.37,80.97,80.97,81.45,81.45,81.95,81.95,84.0,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,60.01,61.53,62.32,82.96,85.06,86.15,False,,,55.24,60.01,60.39,60.39,60.76,61.14,61.53,62.32,67.2,76.37,82.96,83.49,83.49,84.0,84.52,85.06,86.15,Não,
2174,PREGABALINA,57.507.378/0003-65,EMS S/A,541820120153807,1023513540037,7894916516174,    -     ,    -     ,KONDUZ,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 20,N3A - ANTIEPILÉPTICOS,Similar,Regulado,69.43,69.43,78.90,83.65,83.65,84.16,84.16,84.67,84.67,86.79,95.98,109.07,115.64,115.64,116.35,116.35,117.05,117.05,119.98,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,85.72,87.89,89.01,118.5,121.5,123.05,False,,,78.90,85.72,86.25,86.25,86.79,87.33,87.89,89.01,95.98,109.07,118.5,119.24,119.24,119.98,120.73,121.5,123.05,Não,
2175,PREGABALINA,57.507.378/0003-65,EMS S/A,541820120153907,1023513540045,7894916516181,    -     ,    -     ,KONDUZ,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 28,N3A - ANTIEPILÉPTICOS,Similar,Regulado,97.2,97.2,110.45,117.11,117.11,117.82,117.82,118.54,118.54,121.50,134.37,152.69,161.9,161.9,162.88,162.88,163.87,163.87,167.97,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,120.00,123.04,124.62,165.89,170.1,172.28,False,,,110.45,120.00,120.75,120.75,121.50,122.26,123.04,124.62,134.37,152.69,165.89,166.93,166.93,167.97,169.02,170.1,172.28,Não,
2176,PREGABALINA,57.507.378/0003-65,EMS S/A,541820120154007,1023513540053,7894916515733,    -     ,    -     ,KONDUZ,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 30,N3A - ANTIEPILÉPTICOS,Similar,Regulado,104.13,104.13,118.33,125.46,125.46,126.22,126.22,126.99,126.99,130.16,143.95,163.58,173.44,173.44,174.49,174.49,175.56,175.56,179.94,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,128.56,131.81,133.50,177.73,182.22,184.56,False,,,118.33,128.56,129.35,129.35,130.16,130.98,131.81,133.50,143.95,163.58,177.73,178.82,178.82,179.94,181.07,182.22,184.56,Não,
2177,PREGABALINA,57.507.378/0003-65,EMS S/A,541820120154107,1023513540061,7894916516198,    -     ,    -     ,KONDUZ,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 56,N3A - ANTIEPILÉPTICOS,Similar,Regulado,194.39,194.39,220.90,234.20,234.20,235.62,235.62,237.06,237.06,242.99,268.73,305.38,323.77,323.77,325.73,325.73,327.72,327.72,335.92,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,239.99,246.06,249.22,331.77,340.16,344.53,True,,,220.90,239.99,241.48,241.48,242.99,244.52,246.06,249.22,268.73,305.38,331.77,333.83,333.83,335.92,338.03,340.16,344.53,Não,
2178,PREGABALINA,57.507.378/0003-65,EMS S/A,541820120154207,1023513540071,7894916516204,    -     ,    -     ,KONDUZ,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 120,N3A - ANTIEPILÉPTICOS,Similar,Regulado,416.56,416.56,473.36,501.88,501.88,504.92,504.92,508.00,508.00,520.70,575.87,654.39,693.82,693.82,698.02,698.02,702.28,702.28,719.84,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,514.27,527.29,534.05,710.95,728.95,738.29,False,,,473.36,514.27,517.47,517.47,520.70,523.97,527.29,534.05,575.87,654.39,710.95,715.37,715.37,719.84,724.36,728.95,738.29,Sim,
2179,PREGABALINA,57.507.378/0003-65,EMS S/A,541820120154307,1023513540088,7894916516211,    -     ,    -     ,KONDUZ,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 240,N3A - ANTIEPILÉPTICOS,Similar,Regulado,833.13,833.13,946.74,1003.77,1003.77,1009.85,1009.85,1016.01,1016.01,1041.41,1151.75,1308.81,1387.65,1387.65,1396.06,1396.06,1404.57,1404.57,1439.69,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,1028.56,1054.60,1068.12,1421.92,1457.92,1476.61,False,,,946.74,1028.56,1034.94,1034.94,1041.41,1047.96,1054.60,1068.12,1151.75,1308.81,1421.92,1430.74,1430.74,1439.69,1448.74,1457.92,1476.61,Sim,
2180,PREGABALINA,57.507.378/0003-65,EMS S/A,541820120154407,1023513540096,7894916516297,    -     ,    -     ,KONDUZ,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 10,N3A - ANTIEPILÉPTICOS,Similar,Regulado,68.36,68.36,77.68,82.36,82.36,82.86,82.86,83.37,83.37,85.45,94.5,107.39,113.86,113.86,114.55,114.55,115.25,115.25,118.13,False,False,False,False,,Positiva,,Tarja Vermelha,07,2024,84.40,86.53,87.64,116.68,119.62,121.16,False,,,77.68,84.40,84.92,84.92,85.45,85.99,86.53,87.64,94.5,107.39,116.68,117.4,117.4,118.13,118.88,119.62,121.16,Não,
